reviewId,Review_Date,Author_Name,Vehicle_Title,Review_Title,Review,Rating,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Common,Crossover,Exotic,Factory Tuner,Hatchback,High-Performance,Hybrid,Luxury,Performance,Vehicle_Title_Partial
1255, on 02/03/16 14:40 PM (PST),pam ,2015 Mitsubishi Mirage Hatchback DE 4dr Hatchback (1.2L 3cyl 5M),Car of my Dreams!!!," I love love love my 2015 Mirage.  It can zip around through traffic.  It gets wonderful mileage for my commute.  I turn up the music and cruise in my red, fun car!!!!",5.0,Mitsubishi,Mirage,2015,gasoline,74.0,3,MANUAL,FWD,4,Compact,Hatchback,42,34,436,12995,False,False,False,False,True,False,False,False,False,2015 Mitsubishi Mirage 4dr Hatchback FWD (3cyl)
1256, on 09/20/15 21:50 PM (PDT),Erik ,2015 Mitsubishi Mirage Hatchback DE 4dr Hatchback (1.2L 3cyl 5M),I still love my hatchback," I have owned a Mirage for the past year and a half now. I traded in my Ford Focus ST for two of them, one for me and one for the wife. Let be honest in saying I couldn't be happier with my car. When I first drove it I thought ok it's fun to drive but it's just ok, the price point is right and my wife and I need a gas efficient inexpensive car so we made the purchase going these are ok; however three days later I realized that this little car is amazing, it doesn't pretend to be something it's not, it's not a 6 cylinder mustang with a shouty exhaust pretending it's a v8 race car. It has room enough for four people comfortably and five in a pinch when four buddy's and I make a lunch run. It has 2 ways to connect my iPod for tunes and a CD player for good measure. As far as the masses of people who say this vivacious little go cart is under powered, I have to disagree; I have the 1.2L standard transmission and have had zero problems accelerating off a stop light or getting up to highway speeds. That being said I have not driven the cvt model and can't attest to how it drives. The trim is adequate for the price and the controls are exactly where I feel they should be. The seats are very comfortable and the only thing I could ask for is an arm rest (I seriously want one). I have not treated my mirage like a weak little city car I fold down the seats and put several hundred pounds of tile in it for home improvements; I've taken it up logging roads unpacked, unpaved, and very up hill. This car has very much changed my view of vehicles and practicality, I don't miss my Focus, in my opinion the Mirage is more fun to drive it handles like a go cart you can do a u turn on a two lane road with out going off on the shoulder, you can park it literally anywhere, and finally they under sell the gas mileage I usually see 42mpg city and about 46mpg highway, my highway driving in Washington state is normally at 70mph. All in all this is my favorite vehicle that I have owed and the only changes I plan to make are adding fog lights and a roof rack.***Update***It's now been two years since my first entry to this review; my car now has 27000 miles and my wife's car has 64000. Both cars continue to run just fine with zero issues. The gas mileage we are seeing continues to be excellent and actually seems to get better as the engine gets broken in! Can't say enough good things about this car.",5.0,Mitsubishi,Mirage,2015,gasoline,74.0,3,MANUAL,FWD,4,Compact,Hatchback,42,34,436,12995,False,False,False,False,True,False,False,False,False,2015 Mitsubishi Mirage 4dr Hatchback FWD (3cyl)
1257, on 02/19/18 14:49 PM (PST),Jake ,2018 Mitsubishi Mirage Hatchback ES 4dr Hatchback (1.2L 3cyl 5M),Best Value," Bought a 2018 Mirage 5speed in November of 2017 for $9988 plus tax/license. After 13,000 miles I consider it the best small car on the road for these reasons:  The 3 cylinder engine has been around for decades and is both refined and powerful for its size. The car easily keeps up with traffic and holds 65mphon the highway with two adults at 3400 rpm, which is about half throttle. Engine red line is 6,500rpm. The interior is spacious and comfortable and the ride is surprisingly smooth. Handling is nimble and secure at legal speeds and interior noise is low to moderate. The car has bluetooth/USB and touchscreen controls, although I mostly use the manual controls and just listen to the radio using the steering wheel mounted buttons. It has power locks/windows and numerous airbags, and even a backup camera, which seems a little unnecessary to me.  Using the heater all winter( which runs the compressor and lowers mileage) I have averaged 45plus mpg in general driving and 48-50mpg highway. On warmer days when no heat was needed the mileage went up so that one tankful averaged 49mpg. This is phenomenal for a non hybrid car. My wife had a 2012 Prius C and the Mirage has a similar 'feel' and fuel efficiency for $10,000 less. My only complaints-and these are minor-is that the manual transmission is a little 'notchy' at first and requires some practice and break-in to shift smoothly. (The gear ratios, however, are Perfectly spaced for the engine and allow the car to cruise most roads at under 3,000rpm. The  little engine is NOT straining as one would expect, rather has a smooth, torquey power band.) The only other minor flaw is that the windows tend to fog up a little in winter unless the fan is on. This will not be a problem in summer.  This car has a 10 year/100,000 mile powertrain warranty and 7 years rust through protection with a 5 year roadside assistance. It is solid all around transportation that is fun to drive-not in a Mazda Miata way- rather in a perky small car easy to drive way.My advice is to IGNORE the 'experts' and test drive this car! For the price of a used car like a Honda Fit you will have a great little car with a fantastic warranty.UPDATE: September 2018..after 13,600 miles the car has been totally trouble free and the shifting has smoothed so that I easily go between gears. The air conditioning draws some power from the engine and is not the most powerful air I have ever used, buts works well enough. NOT a big deal. I honestly like the car more and more and would recommend this vehicle to anyone. It is not the smoothest, fastest, quietest, biggest, best handing car on the road but it is NOT supposed to be- Remember that it costs less than $10,000 new and it does EVERYTHING well For basic all around driving... At 46 to 50 genuine miles per gallon what's not to like??",5.0,Mitsubishi,i-MiEV,2016,electric,66.0,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,99,126,436,22995,False,False,False,False,True,False,False,False,False,2016 Mitsubishi i-MiEV 4dr Hatchback RWD (0cyl)
1258, on 10/13/17 13:40 PM (PDT),Tom ,2017 Mitsubishi Mirage Hatchback ES 4dr Hatchback (1.2L 3cyl 5M),Just what I expected," Unless you like to accelerate hard and make a lot of sudden high speed maneuvers, the Mirage lacks nothing in performance: easy to keep up with traffic, stops very well and is quiet and comfortable for this class of car.   Had it up to 100mph (verified on GPS) and passenger thought we were doing 80.  And it is lots of fun in tight places!  Super warranties and low purchase price.  I drive highway miles in east central Illinois where it can be very windy with no problems.  Shopping around is always a good idea, but I bought this because it has a three cylinder engine like a motorcycle I used to own!After 1-1/2 years and about 31k miles there is nothing significant I would change about the car that would also be cost effective.  I am driving more in town now and the mileage has gone up slightly!  Still fun to drive.",5.0,Mitsubishi,i-MiEV,2017,electric,66.0,0,DIRECT_DRIVE,RWD,4,Compact,Hatchback,102,121,436,22995,False,False,False,False,True,False,False,False,False,2017 Mitsubishi i-MiEV 4dr Hatchback RWD (0cyl)
1259, on 06/03/17 13:54 PM (PDT),CC ,2012 Mitsubishi Lancer Sportback Hatchback ES 4dr Hatchback (2.0L 4cyl CVT),Underrated," Very unique appearance.  You will almost never see another one.  Has been the most dependable car I've ever owned.  I've done nothing but routine maintenance. Driven 107k miles in less than 4 years.  Great handling, but needs more horsepower (148HP I think).  Not a fan of the CVT transmission, but acceptable once you get used to it.  If you want extremely dependable transportation with unique looks at a great price, this is a good candidate.  Sucks that the resale value is weak though.  I can't understand why.  I'm more than satisfied with mine.",4.0,Mitsubishi,Lancer Sportback,2012,gasoline,168.0,4,AUTOMATIC,FWD,4,Compact,Hatchback,29,22,436,21345,False,False,False,False,True,False,False,False,False,2012 Mitsubishi Lancer Sportback 4dr Hatchback FWD (4cyl)
1260, on 03/29/09 20:52 PM (PDT),Jake ,2009 Mitsubishi Eclipse Spyder Convertible GT 2dr Convertible (3.8L 6cyl 5A),Just a Fling," My wife I loved driving the muscle cars in the late 60's and early 70's. So, speed and acceleration was a consideration. The kids are no longer at home and there was no need for a back seat. We have owned four-door sedans for the past 25 years and decided to take a plunge to the past and enjoy the sporty vehicles we once drove. We looked at a number of other makes. Our considerations included body looks, interior size, engine size, and cost. The cost eliminated many other vehicles, as well as the interior space. It seemed the more sporty, the smaller amount of front seating area. We have had the car for only two months and do enjoy driving it. ",4.625,Mitsubishi,Eclipse Spyder,2010,gasoline,265.0,6,AUTOMATIC,FWD,2,Compact,Convertible,24,16,436,32599,False,False,False,False,False,False,False,False,True,2010 Mitsubishi Eclipse Spyder 2dr Convertible FWD (6cyl)
1261, on 09/11/08 18:05 PM (PDT),Rebecca ,2008 Mitsubishi Eclipse Spyder Convertible GS 2dr Convertible (2.4L 4cyl 4A),It aint my daddy's truck," I have always bought and drove small pickup trucks (rangers, s10s) and this is a COMPLETELY new experience.  Although the turn radius is greater than my last pickup and with the top up you can see very little around you, it more than makes up for having to be extra careful with the fun of owning a convertible AND the really flashy look that draws everyone's attention!  I work at a school and the kids LOVE it when I put the top up/down because they think it looks like a transformer! I never dreamed I would own an orange car, but would not trade it for another color now if offered!! :D",4.625,Mitsubishi,Eclipse Spyder,2010,gasoline,162.0,4,AUTOMATIC,FWD,2,Compact,Convertible,26,19,436,27799,True,False,False,False,False,False,False,False,False,2010 Mitsubishi Eclipse Spyder 2dr Convertible FWD (4cyl)
1262, on 10/25/09 12:13 PM (PDT),Rebecca ,2001 Mitsubishi Eclipse Spyder Convertible GT 2dr Convertible (3.0L 6cyl 5M),Love it, I have absolutely loved driving this car. I always receive compliments on how sharp this car looks. The only negative is when I have the top up it creates a blind spot.,5.0,Mitsubishi,Eclipse Spyder,2011,gasoline,265.0,6,AUTOMATIC,FWD,2,Compact,Convertible,24,16,436,32599,False,False,False,False,False,False,False,False,True,2011 Mitsubishi Eclipse Spyder 2dr Convertible FWD (6cyl)
1263, on 04/09/09 05:45 AM (PDT),Unhappy ,2001 Mitsubishi Eclipse Spyder Convertible GS 2dr Convertible (2.4L 4cyl 5M),Never again, This is my first time ever writing a review on anything and I'm trying to save someone a big headache. This car is a waste!! When it rains the back floors get wet and it's not because of the top (mine was changed twice!!). It has horrible mpg and interior after awhile starts to look real cheap!! This car should def be a 2 seater and what is going on with that trunk? Can't really fit anything that can't fold in there. The second cup holder inside the middle console was a horrible idea.,2.875,Mitsubishi,Eclipse Spyder,2011,gasoline,162.0,4,AUTOMATIC,FWD,2,Compact,Convertible,27,20,436,27999,True,False,False,False,False,False,False,False,False,2011 Mitsubishi Eclipse Spyder 2dr Convertible FWD (4cyl)
1264, on 08/14/06 00:34 AM (PDT),sam ,2001 Mitsubishi Eclipse Spyder Convertible GT 2dr Convertible (3.0L 6cyl 5M),2001 Eclipse Spyder GT," I was never a ""big fan"" of the body style change of the Eclipse in 2000, but I must say the Spyder still looks good.  It is fun to drive and will get looks everywhere you go (and I'm not just saying that). With the top up it maintains a very sleek low profile. I have a burgundy GT with the tan top, which is very stylish.  The version GT with the 3.0L engine is a must!  Its gas mileage is almost exactly the same as the smaller engine (1 mile per gallon difference) so why skimp? The tiptronic auto is the best of both worlds, auto for in town and switch it to manual when it's time to have some fun. I highly recommend the car if you are looking for a convertible with extra seating.  The rear seats might be a little tight, just hope for small kids.",5.0,Mitsubishi,Eclipse Spyder,2011,gasoline,265.0,6,AUTOMATIC,FWD,2,Compact,Convertible,24,16,436,32599,False,False,False,False,False,False,False,False,True,2011 Mitsubishi Eclipse Spyder 2dr Convertible FWD (6cyl)
1265, on 07/09/05 09:03 AM (PDT),Deb ,2001 Mitsubishi Eclipse Spyder Convertible GT 2dr Convertible (3.0L 6cyl 5M),Spyder 01," Use premium gas, it's worth it as the 6 burns it like a hog...Premium goes farther. Highway mileage is not bad at all.     We'll see what the '06 brings.",4.75,Mitsubishi,Eclipse Spyder,2011,gasoline,265.0,6,AUTOMATIC,FWD,2,Compact,Convertible,24,16,436,32599,False,False,False,False,False,False,False,False,True,2011 Mitsubishi Eclipse Spyder 2dr Convertible FWD (6cyl)
1266, on 05/14/06 12:53 PM (PDT),Bill ,2002 Mitsubishi Eclipse Spyder Convertible GS 2dr Convertible (2.4L 4cyl 5M),2002 Mitsubishi Eclipse Spyder," The Mitsubishi Eclipse Spyder may not have the best performance, or be the coolest convertable, but I love it!",4.25,Mitsubishi,Eclipse Spyder,2012,gasoline,162.0,4,AUTOMATIC,FWD,2,Compact,Convertible,27,20,436,28299,True,False,False,False,False,False,False,False,False,2012 Mitsubishi Eclipse Spyder 2dr Convertible FWD (4cyl)
